precinct,office,party_detailed,party_simplified,votes,county_name,county_fips,jurisdiction_name,candidate,year,stage,state,special,writein,date
Union 1,US PRESIDENT,OTHER,OTHER,0,MOUNTAIN COUNTY,18552,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Union 1,US PRESIDENT,INDEPENDENT,OTHER,0,MOUNTAIN COUNTY,18552,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Union 1,US PRESIDENT,INDEPENDENT,OTHER,0,MOUNTAIN COUNTY,18552,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Union 2,US PRESIDENT,INDEPENDENT,OTHER,0,MOUNTAIN COUNTY,18552,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Union 2,US PRESIDENT,INDEPENDENT,OTHER,0,MOUNTAIN COUNTY,18552,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Union 2,US PRESIDENT,LIBERTARIAN,LIBERTARIAN,1,MOUNTAIN COUNTY,18552,STATEWIDE,CHASE OLIVER,2024,GEN,INDIANA,FALSE,FALSE,2024-11-05
Union 2,US PRESIDENT,INDEPENDENT,OTHER,0,MOUNTAIN COUNTY,18552,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Union 2,US PRESIDENT,PARTY FOR SOCIALISM AND LIBERATION,OTHER,0,MOUNTAIN COUNTY,18552,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Union 2,US PRESIDENT,INDEPENDENT,OTHER,0,MOUNTAIN COUNTY,18552,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Union 2,US PRESIDENT,REPUBLICAN,REPUBLICAN,133,MOUNTAIN COUNTY,18552,STATEWIDE,DONALD J TRUMP,2024,GEN,INDIANA,FALSE,FALSE,2024-11-05
Union 2,US PRESIDENT,INDEPENDENT,OTHER,0,MOUNTAIN COUNTY,18552,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Union 2,US PRESIDENT,DEMOCRATIC,DEMOCRAT,20,MOUNTAIN COUNTY,18552,STATEWIDE,KAMALA D HARRIS,2024,GEN,INDIANA,FALSE,FALSE,2024-11-05
Union 2,US PRESIDENT,OTHER,OTHER,0,MOUNTAIN COUNTY,18552,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Union 2,US PRESIDENT,INDEPENDENT,OTHER,0,MOUNTAIN COUNTY,18552,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Union 2,US PRESIDENT,AMERICAN SOLIDARITY,OTHER,0,MOUNTAIN COUNTY,18552,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Union 2,US PRESIDENT,WE THE PEOPLE,OTHER,2,MOUNTAIN COUNTY,18552,STATEWIDE,ROBERT F KENNEDY,2024,GEN,INDIANA,FALSE,FALSE,2024-11-05
Union 2,US PRESIDENT,INDEPENDENT,OTHER,0,MOUNTAIN COUNTY,18552,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Union 2,US PRESIDENT,OTHER,OTHER,0,MOUNTAIN COUNTY,18552,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Union 2,US PRESIDENT,INDEPENDENT,OTHER,0,MOUNTAIN COUNTY,18552,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Union 2,US PRESIDENT,INDEPENDENT,OTHER,0,MOUNTAIN COUNTY,18552,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Whiskey-Run-1,US PRESIDENT,INDEPENDENT,OTHER,0,MOUNTAIN COUNTY,18552,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Whiskey-Run-1,US PRESIDENT,INDEPENDENT,OTHER,0,MOUNTAIN COUNTY,18552,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Whiskey-Run-1,US PRESIDENT,LIBERTARIAN,LIBERTARIAN,1,MOUNTAIN COUNTY,18552,STATEWIDE,CHASE OLIVER,2024,GEN,INDIANA,FALSE,FALSE,2024-11-05
Whiskey-Run-1,US PRESIDENT,INDEPENDENT,OTHER,0,MOUNTAIN COUNTY,18552,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Whiskey-Run-1,US PRESIDENT,PARTY FOR SOCIALISM AND LIBERATION,OTHER,0,MOUNTAIN COUNTY,18552,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Whiskey-Run-1,US PRESIDENT,INDEPENDENT,OTHER,0,MOUNTAIN COUNTY,18552,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Whiskey-Run-1,US PRESIDENT,REPUBLICAN,REPUBLICAN,281,MOUNTAIN COUNTY,18552,STATEWIDE,DONALD J TRUMP,2024,GEN,INDIANA,FALSE,FALSE,2024-11-05
Whiskey-Run-1,US PRESIDENT,INDEPENDENT,OTHER,0,MOUNTAIN COUNTY,18552,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Whiskey-Run-1,US PRESIDENT,DEMOCRATIC,DEMOCRAT,110,MOUNTAIN COUNTY,18552,STATEWIDE,KAMALA D HARRIS,2024,GEN,INDIANA,FALSE,FALSE,2024-11-05
Whiskey-Run-1,US PRESIDENT,OTHER,OTHER,0,MOUNTAIN COUNTY,18552,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Whiskey-Run-1,US PRESIDENT,INDEPENDENT,OTHER,0,MOUNTAIN COUNTY,18552,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Whiskey-Run-1,US PRESIDENT,AMERICAN SOLIDARITY,OTHER,0,MOUNTAIN COUNTY,18552,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Whiskey-Run-1,US PRESIDENT,WE THE PEOPLE,OTHER,8,MOUNTAIN COUNTY,18552,STATEWIDE,ROBERT F KENNEDY,2024,GEN,INDIANA,FALSE,FALSE,2024-11-05
Whiskey-Run-1,US PRESIDENT,INDEPENDENT,OTHER,0,MOUNTAIN COUNTY,18552,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Whiskey-Run-1,US PRESIDENT,OTHER,OTHER,0,MOUNTAIN COUNTY,18552,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Whiskey-Run-1,US PRESIDENT,INDEPENDENT,OTHER,0,MOUNTAIN COUNTY,18552,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Whiskey-Run-1,US PRESIDENT,INDEPENDENT,OTHER,0,MOUNTAIN COUNTY,18552,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Whiskey-Run-2,US PRESIDENT,INDEPENDENT,OTHER,0,MOUNTAIN COUNTY,18552,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Whiskey-Run-2,US PRESIDENT,INDEPENDENT,OTHER,0,MOUNTAIN COUNTY,18552,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Whiskey-Run-2,US PRESIDENT,LIBERTARIAN,LIBERTARIAN,5,MOUNTAIN COUNTY,18552,STATEWIDE,CHASE OLIVER,2024,GEN,INDIANA,FALSE,FALSE,2024-11-05
Whiskey-Run-2,US PRESIDENT,INDEPENDENT,OTHER,0,MOUNTAIN COUNTY,18552,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Whiskey-Run-2,US PRESIDENT,PARTY FOR SOCIALISM AND LIBERATION,OTHER,0,MOUNTAIN COUNTY,18552,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Whiskey-Run-2,US PRESIDENT,INDEPENDENT,OTHER,0,MOUNTAIN COUNTY,18552,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Whiskey-Run-2,US PRESIDENT,REPUBLICAN,REPUBLICAN,382,MOUNTAIN COUNTY,18552,STATEWIDE,DONALD J TRUMP,2024,GEN,INDIANA,FALSE,FALSE,2024-11-05
Whiskey-Run-2,US PRESIDENT,INDEPENDENT,OTHER,0,MOUNTAIN COUNTY,18552,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Whiskey-Run-2,US PRESIDENT,DEMOCRATIC,DEMOCRAT,131,MOUNTAIN COUNTY,18552,STATEWIDE,KAMALA D HARRIS,2024,GEN,INDIANA,FALSE,FALSE,2024-11-05
Whiskey-Run-2,US PRESIDENT,OTHER,OTHER,0,MOUNTAIN COUNTY,18552,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Whiskey-Run-2,US PRESIDENT,INDEPENDENT,OTHER,0,MOUNTAIN COUNTY,18552,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Whiskey-Run-2,US PRESIDENT,AMERICAN SOLIDARITY,OTHER,0,MOUNTAIN COUNTY,18552,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Whiskey-Run-2,US PRESIDENT,WE THE PEOPLE,OTHER,6,MOUNTAIN COUNTY,18552,STATEWIDE,ROBERT F KENNEDY,2024,GEN,INDIANA,FALSE,FALSE,2024-11-05
Whiskey-Run-2,US PRESIDENT,INDEPENDENT,OTHER,0,MOUNTAIN COUNTY,18552,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Whiskey-Run-2,US PRESIDENT,OTHER,OTHER,0,MOUNTAIN COUNTY,18552,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Whiskey-Run-2,US PRESIDENT,INDEPENDENT,OTHER,0,MOUNTAIN COUNTY,18552,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Whiskey-Run-2,US PRESIDENT,INDEPENDENT,OTHER,0,MOUNTAIN COUNTY,18552,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Daviess,US PRESIDENT,INDEPENDENT,OTHER,0,GREENWOOD COUNTY,18210,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Daviess,US PRESIDENT,INDEPENDENT,OTHER,0,GREENWOOD COUNTY,18210,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Daviess,US PRESIDENT,LIBERTARIAN,LIBERTARIAN,55,GREENWOOD COUNTY,18210,STATEWIDE,CHASE OLIVER,2024,GEN,INDIANA,FALSE,FALSE,2024-11-05
Daviess,US PRESIDENT,INDEPENDENT,OTHER,0,GREENWOOD COUNTY,18210,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Daviess,US PRESIDENT,PARTY FOR SOCIALISM AND LIBERATION,OTHER,0,GREENWOOD COUNTY,18210,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Daviess,US PRESIDENT,INDEPENDENT,OTHER,1,GREENWOOD COUNTY,18210,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Daviess,US PRESIDENT,REPUBLICAN,REPUBLICAN,9322,GREENWOOD COUNTY,18210,STATEWIDE,DONALD J TRUMP,2024,GEN,INDIANA,FALSE,FALSE,2024-11-05
Daviess,US PRESIDENT,INDEPENDENT,OTHER,0,GREENWOOD COUNTY,18210,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Daviess,US PRESIDENT,DEMOCRATIC,DEMOCRAT,1963,GREENWOOD COUNTY,18210,STATEWIDE,KAMALA D HARRIS,2024,GEN,INDIANA,FALSE,FALSE,2024-11-05
Daviess,US PRESIDENT,OTHER,OTHER,0,GREENWOOD COUNTY,18210,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Daviess,US PRESIDENT,INDEPENDENT,OTHER,0,GREENWOOD COUNTY,18210,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Daviess,US PRESIDENT,AMERICAN SOLIDARITY,OTHER,3,GREENWOOD COUNTY,18210,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Daviess,US PRESIDENT,WE THE PEOPLE,OTHER,105,GREENWOOD COUNTY,18210,STATEWIDE,ROBERT F KENNEDY,2024,GEN,INDIANA,FALSE,FALSE,2024-11-05
Daviess,US PRESIDENT,INDEPENDENT,OTHER,0,GREENWOOD COUNTY,18210,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Daviess,US PRESIDENT,OTHER,OTHER,0,GREENWOOD COUNTY,18210,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Daviess,US PRESIDENT,INDEPENDENT,OTHER,0,GREENWOOD COUNTY,18210,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Daviess,US PRESIDENT,INDEPENDENT,OTHER,0,GREENWOOD COUNTY,18210,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Caesar-Creek,US PRESIDENT,INDEPENDENT,OTHER,0,BROOKSIDE COUNTY,18977,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Caesar-Creek,US PRESIDENT,INDEPENDENT,OTHER,0,BROOKSIDE COUNTY,18977,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Caesar-Creek,US PRESIDENT,LIBERTARIAN,LIBERTARIAN,2,BROOKSIDE COUNTY,18977,STATEWIDE,CHASE OLIVER,2024,GEN,INDIANA,FALSE,FALSE,2024-11-05
Caesar-Creek,US PRESIDENT,INDEPENDENT,OTHER,0,BROOKSIDE COUNTY,18977,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Caesar-Creek,US PRESIDENT,PARTY FOR SOCIALISM AND LIBERATION,OTHER,0,BROOKSIDE COUNTY,18977,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Caesar-Creek,US PRESIDENT,INDEPENDENT,OTHER,0,BROOKSIDE COUNTY,18977,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Caesar-Creek,US PRESIDENT,REPUBLICAN,REPUBLICAN,124,BROOKSIDE COUNTY,18977,STATEWIDE,DONALD J TRUMP,2024,GEN,INDIANA,FALSE,FALSE,2024-11-05
Caesar-Creek,US PRESIDENT,INDEPENDENT,OTHER,0,BROOKSIDE COUNTY,18977,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Caesar-Creek,US PRESIDENT,DEMOCRATIC,DEMOCRAT,37,BROOKSIDE COUNTY,18977,STATEWIDE,KAMALA D HARRIS,2024,GEN,INDIANA,FALSE,FALSE,2024-11-05
Caesar-Creek,US PRESIDENT,OTHER,OTHER,0,BROOKSIDE COUNTY,18977,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Caesar-Creek,US PRESIDENT,INDEPENDENT,OTHER,0,BROOKSIDE COUNTY,18977,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Caesar-Creek,US PRESIDENT,AMERICAN SOLIDARITY,OTHER,0,BROOKSIDE COUNTY,18977,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Caesar-Creek,US PRESIDENT,WE THE PEOPLE,OTHER,2,BROOKSIDE COUNTY,18977,STATEWIDE,ROBERT F KENNEDY,2024,GEN,INDIANA,FALSE,FALSE,2024-11-05
Caesar-Creek,US PRESIDENT,INDEPENDENT,OTHER,0,BROOKSIDE COUNTY,18977,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Caesar-Creek,US PRESIDENT,OTHER,OTHER,0,BROOKSIDE COUNTY,18977,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Caesar-Creek,US PRESIDENT,INDEPENDENT,OTHER,0,BROOKSIDE COUNTY,18977,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Caesar-Creek,US PRESIDENT,INDEPENDENT,OTHER,0,BROOKSIDE COUNTY,18977,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Center-1,US PRESIDENT,INDEPENDENT,OTHER,0,BROOKSIDE COUNTY,18977,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Center-1,US PRESIDENT,INDEPENDENT,OTHER,0,BROOKSIDE COUNTY,18977,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Center-1,US PRESIDENT,LIBERTARIAN,LIBERTARIAN,1,BROOKSIDE COUNTY,18977,STATEWIDE,CHASE OLIVER,2024,GEN,INDIANA,FALSE,FALSE,2024-11-05
Center-1,US PRESIDENT,INDEPENDENT,OTHER,0,BROOKSIDE COUNTY,18977,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Center-1,US PRESIDENT,PARTY FOR SOCIALISM AND LIBERATION,OTHER,0,BROOKSIDE COUNTY,18977,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Center-1,US PRESIDENT,INDEPENDENT,OTHER,0,BROOKSIDE COUNTY,18977,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Center-1,US PRESIDENT,REPUBLICAN,REPUBLICAN,145,BROOKSIDE COUNTY,18977,STATEWIDE,DONALD J TRUMP,2024,GEN,INDIANA,FALSE,FALSE,2024-11-05
Center-1,US PRESIDENT,INDEPENDENT,OTHER,0,BROOKSIDE COUNTY,18977,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Center-1,US PRESIDENT,DEMOCRATIC,DEMOCRAT,67,BROOKSIDE COUNTY,18977,STATEWIDE,KAMALA D HARRIS,2024,GEN,INDIANA,FALSE,FALSE,2024-11-05
Center-1,US PRESIDENT,OTHER,OTHER,0,BROOKSIDE COUNTY,18977,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Center-1,US PRESIDENT,INDEPENDENT,OTHER,0,BROOKSIDE COUNTY,18977,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Center-1,US PRESIDENT,AMERICAN SOLIDARITY,OTHER,0,BROOKSIDE COUNTY,18977,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Center-1,US PRESIDENT,WE THE PEOPLE,OTHER,2,BROOKSIDE COUNTY,18977,STATEWIDE,ROBERT F KENNEDY,2024,GEN,INDIANA,FALSE,FALSE,2024-11-05
Center-1,US PRESIDENT,INDEPENDENT,OTHER,0,BROOKSIDE COUNTY,18977,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Center-1,US PRESIDENT,OTHER,OTHER,0,BROOKSIDE COUNTY,18977,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Center-1,US PRESIDENT,INDEPENDENT,OTHER,0,BROOKSIDE COUNTY,18977,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Center-1,US PRESIDENT,INDEPENDENT,OTHER,0,BROOKSIDE COUNTY,18977,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Center-2,US PRESIDENT,INDEPENDENT,OTHER,0,BROOKSIDE COUNTY,18977,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Center-2,US PRESIDENT,INDEPENDENT,OTHER,0,BROOKSIDE COUNTY,18977,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Center-2,US PRESIDENT,LIBERTARIAN,LIBERTARIAN,7,BROOKSIDE COUNTY,18977,STATEWIDE,CHASE OLIVER,2024,GEN,INDIANA,FALSE,FALSE,2024-11-05
Center-2,US PRESIDENT,INDEPENDENT,OTHER,0,BROOKSIDE COUNTY,18977,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Center-2,US PRESIDENT,PARTY FOR SOCIALISM AND LIBERATION,OTHER,0,BROOKSIDE COUNTY,18977,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Center-2,US PRESIDENT,INDEPENDENT,OTHER,0,BROOKSIDE COUNTY,18977,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Center-2,US PRESIDENT,REPUBLICAN,REPUBLICAN,257,BROOKSIDE COUNTY,18977,STATEWIDE,DONALD J TRUMP,2024,GEN,INDIANA,FALSE,FALSE,2024-11-05
Center-2,US PRESIDENT,INDEPENDENT,OTHER,0,BROOKSIDE COUNTY,18977,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Center-2,US PRESIDENT,DEMOCRATIC,DEMOCRAT,98,BROOKSIDE COUNTY,18977,STATEWIDE,KAMALA D HARRIS,2024,GEN,INDIANA,FALSE,FALSE,2024-11-05
Center-2,US PRESIDENT,OTHER,OTHER,0,BROOKSIDE COUNTY,18977,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Center-2,US PRESIDENT,INDEPENDENT,OTHER,0,BROOKSIDE COUNTY,18977,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Center-2,US PRESIDENT,AMERICAN SOLIDARITY,OTHER,0,BROOKSIDE COUNTY,18977,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Center-2,US PRESIDENT,WE THE PEOPLE,OTHER,4,BROOKSIDE COUNTY,18977,STATEWIDE,ROBERT F KENNEDY,2024,GEN,INDIANA,FALSE,FALSE,2024-11-05
Center-2,US PRESIDENT,INDEPENDENT,OTHER,0,BROOKSIDE COUNTY,18977,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Center-2,US PRESIDENT,OTHER,OTHER,0,BROOKSIDE COUNTY,18977,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Center-2,US PRESIDENT,INDEPENDENT,OTHER,0,BROOKSIDE COUNTY,18977,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Center-2,US PRESIDENT,INDEPENDENT,OTHER,0,BROOKSIDE COUNTY,18977,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Center-3,US PRESIDENT,INDEPENDENT,OTHER,0,BROOKSIDE COUNTY,18977,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Center-3,US PRESIDENT,INDEPENDENT,OTHER,0,BROOKSIDE COUNTY,18977,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Center-3,US PRESIDENT,LIBERTARIAN,LIBERTARIAN,3,BROOKSIDE COUNTY,18977,STATEWIDE,CHASE OLIVER,2024,GEN,INDIANA,FALSE,FALSE,2024-11-05
Center-3,US PRESIDENT,INDEPENDENT,OTHER,0,BROOKSIDE COUNTY,18977,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Center-3,US PRESIDENT,PARTY FOR SOCIALISM AND LIBERATION,OTHER,0,BROOKSIDE COUNTY,18977,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Center-3,US PRESIDENT,INDEPENDENT,OTHER,0,BROOKSIDE COUNTY,18977,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Center-3,US PRESIDENT,REPUBLICAN,REPUBLICAN,270,BROOKSIDE COUNTY,18977,STATEWIDE,DONALD J TRUMP,2024,GEN,INDIANA,FALSE,FALSE,2024-11-05
Center-3,US PRESIDENT,INDEPENDENT,OTHER,0,BROOKSIDE COUNTY,18977,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Center-3,US PRESIDENT,DEMOCRATIC,DEMOCRAT,92,BROOKSIDE COUNTY,18977,STATEWIDE,KAMALA D HARRIS,2024,GEN,INDIANA,FALSE,FALSE,2024-11-05
Center-3,US PRESIDENT,OTHER,OTHER,0,BROOKSIDE COUNTY,18977,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Center-3,US PRESIDENT,INDEPENDENT,OTHER,0,BROOKSIDE COUNTY,18977,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Center-3,US PRESIDENT,AMERICAN SOLIDARITY,OTHER,0,BROOKSIDE COUNTY,18977,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Center-3,US PRESIDENT,WE THE PEOPLE,OTHER,5,BROOKSIDE COUNTY,18977,STATEWIDE,ROBERT F KENNEDY,2024,GEN,INDIANA,FALSE,FALSE,2024-11-05
Center-3,US PRESIDENT,INDEPENDENT,OTHER,0,BROOKSIDE COUNTY,18977,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Center-3,US PRESIDENT,OTHER,OTHER,0,BROOKSIDE COUNTY,18977,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Center-3,US PRESIDENT,INDEPENDENT,OTHER,0,BROOKSIDE COUNTY,18977,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Center-3,US PRESIDENT,INDEPENDENT,OTHER,0,BROOKSIDE COUNTY,18977,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Center-4,US PRESIDENT,INDEPENDENT,OTHER,0,BROOKSIDE COUNTY,18977,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Center-4,US PRESIDENT,INDEPENDENT,OTHER,0,BROOKSIDE COUNTY,18977,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Center-4,US PRESIDENT,LIBERTARIAN,LIBERTARIAN,2,BROOKSIDE COUNTY,18977,STATEWIDE,CHASE OLIVER,2024,GEN,INDIANA,FALSE,FALSE,2024-11-05
Center-4,US PRESIDENT,INDEPENDENT,OTHER,0,BROOKSIDE COUNTY,18977,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
